home,calls,tenure,age,parent
1,5.6,2,40,1
1,5.6,2,40,1
1,5.6,2,40,1
1,5.6,2,40,1
1,5.6,2,40,1
1,5.6,2,40,1
1,5.6,2,40,1
1,5.6,2,40,1
1,5.6,2,40,1
1,5.6,2,40,1
1,5.6,2,40,1
1,5.6,2,40,1
1,5.6,2,40,1
0,5.6,2,33,0
0,5.6,2,33,0
0,5.6,2,33,0
1,5.7,2,33,0
1,5.7,2,33,0
1,5.7,2,33,0
1,5.7,2,33,0
0,5.6,2,33,0
0,5.6,2,33,0
0,5.6,2,33,0
1,5.7,2,33,0
1,5.7,2,33,0
1,5.7,2,33,0
1,5.7,2,33,0
0,5.6,2,33,0
1,5.7,2,33,0
1,5.7,2,33,0
0,5.6,2,33,0
1,5.7,2,33,0
1,5.7,2,33,0
0,5.6,2,33,0
1,5.7,2,33,0
1,5.7,2,33,0
1,5.7,2,33,0
0,5.6,2,33,0
0,5.6,2,33,0
1,5.7,2,33,0
0,5.6,2,33,0
0,5.6,2,33,0
1,5.7,2,33,0
0,6.2,3,37,1
1,6.2,3,37,1
0,6.2,3,37,1
1,6.2,3,37,1
1,6.2,3,37,1
0,6.2,3,37,1
1,6.2,3,37,1
1,6.2,3,37,1
0,6.2,3,37,1
0,6.2,3,37,1
1,6.2,3,37,1
0,6.2,3,37,1
1,6.2,3,37,1
1,6.2,3,37,1
0,6.2,3,37,1
1,6.2,3,37,1
1,6.2,3,37,1
0,6.2,3,37,1
0,6.2,3,37,1
1,6.2,3,37,1
0,6.2,3,37,1
1,6.2,3,37,1
1,6.2,3,37,1
0,6.2,3,37,1
0,6.2,3,37,1
1,6.2,3,37,1
1,6.2,3,37,1
0,6.2,3,37,1
1,6.2,3,37,1
1,6.2,3,37,1
0,5.8,3,42,1
1,5.8,3,42,1
1,5.8,3,42,1
0,5.8,3,42,1
1,5.8,3,42,1
0,5.8,3,42,1
0,5.8,3,42,1
1,5.8,3,42,1
0,5.8,3,42,1
0,5.8,3,42,1
1,5.8,3,42,1
0,5.8,3,42,1
0,5.8,3,42,1
0,5.8,3,42,1
0,5.8,3,42,1
0,5.8,3,42,1
1,5.8,3,42,1
0,5.8,3,42,1
1,5.8,3,42,1
0,5.8,3,42,1
1,5.8,3,42,1
1,5.8,3,42,1
1,5.8,3,42,1
0,5.8,3,42,1
1,5.8,3,42,1
0,5.8,3,42,1
1,5.8,3,42,1
1,5.8,3,42,1
0,5.8,3,42,1
1,5.8,3,42,1
0,6.1,1,23,0
1,6.2,1,23,0
1,6.2,1,23,0
0,6.1,1,23,0
0,6.1,1,23,0
1,6.2,1,23,0
1,6.2,1,23,0
0,6.1,1,23,0
1,6.2,1,23,0
1,6.2,1,23,0
1,6.2,1,23,0
1,6.2,1,23,0
0,6.1,1,23,0
1,6.2,1,23,0
0,6.1,1,23,0
1,6.2,1,23,0
1,6.2,1,23,0
1,6.2,1,23,0
1,6.2,1,23,0
1,6.2,1,23,0
1,6.2,1,23,0
0,6.1,1,23,0
1,6.2,1,23,0
0,6.1,1,23,0
1,6.2,1,23,0
1,6.2,1,23,0
1,6.2,1,23,0
1,6.2,1,23,0
1,6.2,1,23,0
1,6.2,1,23,0
1,5.4,1,36,1
1,5.4,1,36,1
0,5.5,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
0,5.5,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
0,5.5,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
0,5.5,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,4.7,0,24,0
1,4.7,0,24,0
1,4.7,0,24,0
0,4.8,0,24,0
1,4.7,0,24,0
1,4.7,0,24,0
0,4.8,0,24,0
1,4.7,0,24,0
1,4.7,0,24,0
1,4.7,0,24,0
1,4.7,0,24,0
1,4.7,0,24,0
1,4.7,0,24,0
0,4.8,0,24,0
0,4.8,0,24,0
1,4.7,0,24,0
0,4.8,0,24,0
1,4.7,0,24,0
1,4.7,0,24,0
0,4.8,0,24,0
1,4.7,0,24,0
1,4.7,0,24,0
1,4.7,0,24,0
1,4.7,0,24,0
1,4.7,0,24,0
0,4.8,0,24,0
0,4.8,0,24,0
1,4.7,0,24,0
1,4.7,0,24,0
1,4.7,0,24,0
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
0,5.5,1,36,1
1,5.4,1,36,1
0,5.5,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
0,5.5,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
0,5.5,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
0,5.5,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,5.4,1,36,1
1,4.9,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
0,5,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
0,5,0,35,0
0,5,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
0,5,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
1,4.9,0,35,0
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
1,3.1,0,24,1
0,5.4,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
0,5.4,1,38,0
0,5.4,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
0,5.4,1,38,0
0,5.4,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
0,5.4,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
0,5.4,1,38,0
0,5.4,1,38,0
1,5.5,1,38,0
1,5.5,1,38,0
1,5.3,1,34,0
0,5.2,1,34,0
1,5.3,1,34,0
0,5.2,1,34,0
1,5.3,1,34,0
0,5.2,1,34,0
0,5.2,1,34,0
1,5.3,1,34,0
1,5.3,1,34,0
1,5.3,1,34,0
1,5.3,1,34,0
1,5.3,1,34,0
1,5.3,1,34,0
0,5.2,1,34,0
1,5.3,1,34,0
1,5.3,1,34,0
1,5.3,1,34,0
0,5.2,1,34,0
1,5.3,1,34,0
1,5.3,1,34,0
0,5.2,1,34,0
1,5.3,1,34,0
1,5.3,1,34,0
0,5.2,1,34,0
0,5.2,1,34,0
1,5.3,1,34,0
1,5.3,1,34,0
1,5.3,1,34,0
1,5.3,1,34,0
1,5.3,1,34,0
1,4.4,0,32,0
1,4.4,0,32,0
1,4.4,0,32,0
1,4.4,0,32,0
0,4.5,0,32,0
1,4.4,0,32,0
1,4.4,0,32,0
0,4.5,0,32,0
0,4.5,0,32,0
0,4.5,0,32,0
1,4.4,0,32,0
1,4.4,0,32,0
0,4.5,0,32,0
1,4.4,0,32,0
1,4.4,0,32,0
0,4.5,0,32,0
1,4.4,0,32,0
1,4.4,0,32,0
1,4.4,0,32,0
1,4.4,0,32,0
0,4.5,0,32,0
1,4.4,0,32,0
0,4.5,0,32,0
0,4.5,0,32,0
1,4.4,0,32,0
0,4.5,0,32,0
1,4.4,0,32,0
0,4.5,0,32,0
1,4.4,0,32,0
1,4.4,0,32,0
1,4.4,0,39,0
1,4.4,0,39,0
0,4.5,0,39,0
1,4.4,0,39,0
1,4.4,0,39,0
0,4.5,0,39,0
1,4.4,0,39,0
1,4.4,0,39,0
1,4.4,0,39,0
0,4.5,0,39,0
1,4.4,0,39,0
1,4.4,0,39,0
1,4.4,0,39,0
1,4.4,0,39,0
0,4.5,0,39,0
1,4.4,0,39,0
1,4.4,0,39,0
0,4.5,0,39,0
1,4.4,0,39,0
1,4.4,0,39,0
1,4.4,0,39,0
1,4.4,0,39,0
1,4.4,0,39,0
1,4.4,0,39,0
0,4.5,0,39,0
1,4.4,0,39,0
1,4.4,0,39,0
0,4.5,0,39,0
0,4.5,0,39,0
0,4.5,0,39,0
0,5.7,1,30,0
1,5.8,1,30,0
1,5.8,1,30,0
1,5.8,1,30,0
1,5.8,1,30,0
1,5.8,1,30,0
1,5.8,1,30,0
1,5.8,1,30,0
1,5.8,1,30,0
0,5.7,1,30,0
1,5.8,1,30,0
1,5.8,1,30,0
0,5.7,1,30,0
1,5.8,1,30,0
1,5.8,1,30,0
1,5.8,1,30,0
0,5.7,1,30,0
1,5.8,1,30,0
0,5.7,1,30,0
0,5.7,1,30,0
0,5.7,1,30,0
0,5.7,1,30,0
1,5.8,1,30,0
1,5.8,1,30,0
1,5.8,1,30,0
1,5.8,1,30,0
0,5.7,1,30,0
1,5.8,1,30,0
0,5.7,1,30,0
0,5.7,1,30,0
1,4.5,0,34,0
0,4.6,0,34,0
1,4.5,0,34,0
0,4.6,0,34,0
1,4.5,0,34,0
0,4.6,0,34,0
1,4.5,0,34,0
1,4.5,0,34,0
0,4.6,0,34,0
1,4.5,0,34,0
1,4.5,0,34,0
1,4.5,0,34,0
1,4.5,0,34,0
0,4.6,0,34,0
1,4.5,0,34,0
1,4.5,0,34,0
1,4.5,0,34,0
1,4.5,0,34,0
1,4.5,0,34,0
1,4.5,0,34,0
0,4.6,0,34,0
1,4.5,0,34,0
1,4.5,0,34,0
1,4.5,0,34,0
0,4.6,0,34,0
0,4.6,0,34,0
0,4.6,0,34,0
0,4.6,0,34,0
1,4.5,0,34,0
0,4.6,0,34,0
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
0,4.5,0,39,1
1,4.2,0,39,1
0,4.5,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
0,4.5,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,4.2,0,39,1
1,5.7,1,36,0
0,5.6,1,36,0
1,5.7,1,36,0
1,5.7,1,36,0
1,5.7,1,36,0
1,5.7,1,36,0
1,5.7,1,36,0
1,5.7,1,36,0
0,5.6,1,36,0
1,5.7,1,36,0
1,5.7,1,36,0
0,5.6,1,36,0
1,5.7,1,36,0
0,5.6,1,36,0
1,5.7,1,36,0
0,5.6,1,36,0
0,5.6,1,36,0
1,5.7,1,36,0
1,5.7,1,36,0
1,5.7,1,36,0
1,5.7,1,36,0
1,5.7,1,36,0
0,5.6,1,36,0
1,5.7,1,36,0
0,5.6,1,36,0
1,5.7,1,36,0
0,5.6,1,36,0
1,5.7,1,36,0
0,5.6,1,36,0
1,5.7,1,36,0
1,5.6,1,40,1
1,5.6,1,40,1
1,5.6,1,40,1
1,5.6,1,40,1
0,5.7,1,40,1
0,5.7,1,40,1
0,5.7,1,40,1
0,5.7,1,40,1
1,5.6,1,40,1
1,5.6,1,40,1
0,5.7,1,40,1
1,5.6,1,40,1
1,5.6,1,40,1
1,5.6,1,40,1
0,5.7,1,40,1
1,5.6,1,40,1
1,5.6,1,40,1
1,5.6,1,40,1
1,5.6,1,40,1
0,5.7,1,40,1
1,5.6,1,40,1
1,5.6,1,40,1
1,5.6,1,40,1
1,5.6,1,40,1
0,5.7,1,40,1
1,5.6,1,40,1
1,5.6,1,40,1
1,5.6,1,40,1
1,5.6,1,40,1
0,5.7,1,40,1
1,5.6,2,38,1
0,5.6,2,38,1
0,5.6,2,38,1
1,5.6,2,38,1
0,5.6,2,38,1
1,5.6,2,38,1
0,5.6,2,38,1
1,5.6,2,38,1
0,5.6,2,38,1
1,5.6,2,38,1
1,5.6,2,38,1
1,5.6,2,38,1
1,5.6,2,38,1
1,5.6,2,38,1
1,5.6,2,38,1
0,5.6,2,38,1
1,5.6,2,38,1
0,5.6,2,38,1
1,5.6,2,38,1
1,5.6,2,38,1
0,5.6,2,38,1
1,5.6,2,38,1
0,5.6,2,38,1
1,5.6,2,38,1
1,5.6,2,38,1
0,5.6,2,38,1
1,5.6,2,38,1
1,5.6,2,38,1
1,5.6,2,38,1
1,5.6,2,38,1
1,4.4,0,46,0
1,4.4,0,46,0
0,4.5,0,46,0
0,4.5,0,46,0
0,4.5,0,46,0
1,4.4,0,46,0
1,4.4,0,46,0
1,4.4,0,46,0
1,4.4,0,46,0
1,4.4,0,46,0
1,4.4,0,46,0
0,4.5,0,46,0
0,4.5,0,46,0
0,4.5,0,46,0
1,4.4,0,46,0
1,4.4,0,46,0
0,4.5,0,46,0
1,4.4,0,46,0
0,4.5,0,46,0
1,4.4,0,46,0
1,4.4,0,46,0
1,4.4,0,46,0
1,4.4,0,46,0
1,4.4,0,46,0
1,4.4,0,46,0
1,4.4,0,46,0
0,4.5,0,46,0
0,4.5,0,46,0
1,4.4,0,46,0
0,4.5,0,46,0
0,4.8,0,25,0
0,4.8,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
0,4.8,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
0,4.8,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
0,4.8,0,25,0
0,4.8,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
1,4.7,0,25,0
1,5.8,2,35,1
0,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
0,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
0,5.8,2,35,1
0,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.8,2,35,1
1,5.4,1,38,1
0,5.5,1,38,1
0,5.5,1,38,1
1,5.4,1,38,1
1,5.4,1,38,1
1,5.4,1,38,1
1,5.4,1,38,1
1,5.4,1,38,1
0,5.5,1,38,1
1,5.4,1,38,1
1,5.4,1,38,1
1,5.4,1,38,1
1,5.4,1,38,1
1,5.4,1,38,1
0,5.5,1,38,1
1,5.4,1,38,1
1,5.4,1,38,1
0,5.5,1,38,1
1,5.4,1,38,1
1,5.4,1,38,1
1,5.4,1,38,1
1,5.4,1,38,1
0,5.5,1,38,1
1,5.4,1,38,1
0,5.5,1,38,1
1,5.4,1,38,1
0,5.5,1,38,1
0,5.5,1,38,1
0,5.5,1,38,1
1,5.4,1,38,1
1,6,1,28,0
1,6,1,28,0
0,5.9,1,28,0
0,5.9,1,28,0
1,6,1,28,0
1,6,1,28,0
1,6,1,28,0
0,5.9,1,28,0
0,5.9,1,28,0
0,5.9,1,28,0
0,5.9,1,28,0
1,6,1,28,0
1,6,1,28,0
1,6,1,28,0
1,6,1,28,0
0,5.9,1,28,0
0,5.9,1,28,0
1,6,1,28,0
1,6,1,28,0
1,6,1,28,0
1,6,1,28,0
1,6,1,28,0
1,6,1,28,0
0,5.9,1,28,0
1,6,1,28,0
1,6,1,28,0
0,5.9,1,28,0
1,6,1,28,0
1,6,1,28,0
1,6,1,28,0
1,3.9,1,35,1
1,3.9,1,35,1
0,5,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,3.9,1,35,1
1,5.5,1,36,0
1,5.5,1,36,0
1,5.5,1,36,0
1,5.5,1,36,0
0,5.4,1,36,0
1,5.5,1,36,0
1,5.5,1,36,0
0,5.4,1,36,0
1,5.5,1,36,0
1,5.5,1,36,0
0,5.4,1,36,0
1,5.5,1,36,0
1,5.5,1,36,0
1,5.5,1,36,0
1,5.5,1,36,0
1,5.5,1,36,0
0,5.4,1,36,0
0,5.4,1,36,0
1,5.5,1,36,0
1,5.5,1,36,0
1,5.5,1,36,0
1,5.5,1,36,0
0,5.4,1,36,0
1,5.5,1,36,0
0,5.4,1,36,0
0,5.4,1,36,0
1,5.5,1,36,0
0,5.4,1,36,0
1,5.5,1,36,0
1,5.5,1,36,0
1,4.6,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
0,4.7,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
0,4.7,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
0,4.7,0,40,0
0,4.7,0,40,0
1,4.6,0,40,0
0,4.7,0,40,0
1,4.6,0,40,0
1,4.6,0,40,0
1,5.6,1,31,0
0,5.5,1,31,0
1,5.6,1,31,0
1,5.6,1,31,0
1,5.6,1,31,0
0,5.5,1,31,0
1,5.6,1,31,0
1,5.6,1,31,0
1,5.6,1,31,0
0,5.5,1,31,0
1,5.6,1,31,0
1,5.6,1,31,0
1,5.6,1,31,0
0,5.5,1,31,0
1,5.6,1,31,0
1,5.6,1,31,0
0,5.5,1,31,0
1,5.6,1,31,0
1,5.6,1,31,0
1,5.6,1,31,0
0,5.5,1,31,0
1,5.6,1,31,0
1,5.6,1,31,0
0,5.5,1,31,0
0,5.5,1,31,0
1,5.6,1,31,0
1,5.6,1,31,0
1,5.6,1,31,0
1,5.6,1,31,0
0,5.5,1,31,0
1,5.7,1,34,0
0,5.6,1,34,0
1,5.7,1,34,0
1,5.7,1,34,0
1,5.7,1,34,0
1,5.7,1,34,0
1,5.7,1,34,0
1,5.7,1,34,0
0,5.6,1,34,0
1,5.7,1,34,0
0,5.6,1,34,0
0,5.6,1,34,0
0,5.6,1,34,0
0,5.6,1,34,0
1,5.7,1,34,0
0,5.6,1,34,0
1,5.7,1,34,0
0,5.6,1,34,0
0,5.6,1,34,0
1,5.7,1,34,0
0,5.6,1,34,0
0,5.6,1,34,0
1,5.7,1,34,0
0,5.6,1,34,0
0,5.6,1,34,0
1,5.7,1,34,0
1,5.7,1,34,0
0,5.6,1,34,0
0,5.6,1,34,0
1,5.7,1,34,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
0,5.5,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
0,5.5,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
0,5.5,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
1,5.6,1,27,0
0,5.5,1,27,0
1,5.6,1,27,0
0,5.5,1,27,0
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
0,5.1,1,33,1
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
0,5.1,1,33,1
1,4,1,33,1
1,4,1,33,1
0,5.1,1,33,1
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
1,4,1,33,1
0,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
0,5.5,2,36,1
0,5.5,2,36,1
1,5.5,2,36,1
0,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
0,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.5,2,36,1
1,5.6,1,35,0
1,5.6,1,35,0
1,5.6,1,35,0
0,5.5,1,35,0
1,5.6,1,35,0
0,5.5,1,35,0
0,5.5,1,35,0
1,5.6,1,35,0
1,5.6,1,35,0
1,5.6,1,35,0
1,5.6,1,35,0
1,5.6,1,35,0
0,5.5,1,35,0
1,5.6,1,35,0
0,5.5,1,35,0
0,5.5,1,35,0
1,5.6,1,35,0
1,5.6,1,35,0
0,5.5,1,35,0
1,5.6,1,35,0
1,5.6,1,35,0
1,5.6,1,35,0
1,5.6,1,35,0
1,5.6,1,35,0
0,5.5,1,35,0
0,5.5,1,35,0
0,5.5,1,35,0
1,5.6,1,35,0
1,5.6,1,35,0
1,5.6,1,35,0
0,5.3,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
0,5.3,1,39,0
0,5.3,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
0,5.3,1,39,0
0,5.3,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
1,5.4,1,39,0
1,5.4,1,39,0
0,5.3,1,39,0
1,4.5,0,21,0
0,4.6,0,21,0
0,4.6,0,21,0
1,4.5,0,21,0
1,4.5,0,21,0
1,4.5,0,21,0
0,4.6,0,21,0
1,4.5,0,21,0
1,4.5,0,21,0
1,4.5,0,21,0
1,4.5,0,21,0
1,4.5,0,21,0
0,4.6,0,21,0
1,4.5,0,21,0
1,4.5,0,21,0
1,4.5,0,21,0
1,4.5,0,21,0
1,4.5,0,21,0
1,4.5,0,21,0
1,4.5,0,21,0
1,4.5,0,21,0
0,4.6,0,21,0
0,4.6,0,21,0
1,4.5,0,21,0
1,4.5,0,21,0
1,4.5,0,21,0
1,4.5,0,21,0
0,4.6,0,21,0
1,4.5,0,21,0
1,4.5,0,21,0
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
0,4.6,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
1,4.3,0,35,1
0,4.6,0,35,1
1,5.2,5,31,1
1,5.2,5,31,1
1,5.2,5,31,1
1,5.2,5,31,1
1,5.2,5,31,1
1,5.2,5,31,1
1,5.2,5,31,1
1,5.2,5,31,1
0,6.1,5,31,1
1,5.2,5,31,1
0,6.1,5,31,1
1,5.2,5,31,1
1,5.2,5,31,1
1,5.2,5,31,1
1,5.2,5,31,1
1,5.2,5,31,1
1,5.2,5,31,1
0,6.1,5,31,1
1,5.2,5,31,1
1,5.2,5,31,1
1,5.2,5,31,1
1,5.2,5,31,1
1,5.2,5,31,1
1,5.2,5,31,1
0,6.1,5,31,1
1,5.2,5,31,1
1,5.2,5,31,1
1,5.2,5,31,1
0,6.1,5,31,1
1,5.2,5,31,1
1,4.6,0,33,0
1,4.6,0,33,0
1,4.6,0,33,0
1,4.6,0,33,0
1,4.6,0,33,0
0,4.7,0,33,0
1,4.6,0,33,0
0,4.7,0,33,0
1,4.6,0,33,0
0,4.7,0,33,0
1,4.6,0,33,0
0,4.7,0,33,0
1,4.6,0,33,0
1,4.6,0,33,0
1,4.6,0,33,0
1,4.6,0,33,0
0,4.7,0,33,0
1,4.6,0,33,0
1,4.6,0,33,0
1,4.6,0,33,0
1,4.6,0,33,0
0,4.7,0,33,0
1,4.6,0,33,0
1,4.6,0,33,0
1,4.6,0,33,0
1,4.6,0,33,0
1,4.6,0,33,0
1,4.6,0,33,0
1,4.6,0,33,0
1,4.6,0,33,0
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
1,4,1,38,1
