treat,age,education,black,hispanic,married,nodegree,re74,re78
0,51,17,0,1,1,0,31348.26953125,88663.59375
0,24,15,0,0,1,0,31348.26953125,26599.078125
0,31,17,0,0,1,0,31348.26953125,32509.984375
0,45,12,0,0,1,0,31348.26953125,25564.669921875
0,45,12,0,0,1,0,31348.26953125,25564.669921875
0,39,14,0,0,1,0,31348.26953125,47287.25
0,39,14,0,0,1,0,31348.26953125,47287.25
0,25,17,0,0,1,0,31348.26953125,35561.48828125
0,53,17,0,0,1,0,31348.26953125,27929.03125
0,26,16,0,0,1,0,31348.26953125,35465.4375
0,31,12,0,0,1,0,31348.26953125,27337.94140625
0,32,17,0,0,1,0,31348.26953125,28076.8046875
0,48,17,0,0,1,0,31348.26953125,32951.82421875
0,47,17,0,0,0,0,31348.26953125,29258.986328125
0,44,16,0,0,1,0,31348.26953125,19210.4453125
0,41,16,0,0,1,0,31348.26953125,20688.171875
0,44,16,0,0,1,0,31348.26953125,33987.7109375
0,52,17,0,0,1,0,31348.26953125,32509.984375
0,40,12,0,0,1,0,31348.26953125,27633.486328125
0,52,12,0,0,0,0,31348.26953125,32509.984375
0,53,16,0,0,1,0,31348.26953125,32509.984375
0,42,16,0,0,1,0,31348.26953125,32214.439453125
0,39,14,0,0,1,0,31348.26953125,31020.435546875
0,42,17,0,0,1,0,31348.26953125,39159.75390625
0,31,14,0,0,1,0,31348.26953125,38986.859375
0,47,14,0,0,1,0,31348.26953125,25150.90625
0,51,16,0,0,1,0,31348.26953125,44331.796875
0,44,13,0,0,1,0,31348.26953125,36943.1640625
0,35,14,0,0,1,0,31348.26953125,42854.0703125
0,44,16,1,0,1,0,31644.1171875,23495.853515625
0,46,12,0,0,1,0,31740.12109375,17437.173828125
0,32,14,0,0,1,0,31818.4921875,70930.875
0,29,16,0,0,1,0,31936.048828125,24825.806640625
0,38,17,0,0,0,0,31936.048828125,33805.94921875
0,26,14,0,0,1,0,32131.9765625,28032.47265625
0,43,16,0,0,1,0,32131.9765625,33987.7109375
0,45,16,0,0,0,0,32131.9765625,31401.689453125
0,34,17,0,0,0,0,32131.9765625,9161.9052734375
0,49,14,0,0,1,0,32327.90234375,24530.26171875
0,27,17,0,0,1,0,32327.90234375,36943.1640625
0,26,16,0,0,1,0,32327.90234375,32509.984375
0,41,16,0,0,1,0,32327.90234375,0
0,43,14,0,0,1,0,32327.90234375,31032.2578125
0,28,13,0,0,1,0,32327.90234375,40637.48046875
0,28,12,1,0,1,0,32327.90234375,39898.6171875
0,27,16,0,0,1,0,32327.90234375,39159.75390625
0,32,12,0,0,1,0,32327.90234375,32509.984375
0,31,12,0,0,1,0,32327.90234375,32509.984375
0,38,17,0,0,0,0,32327.90234375,43297.390625
0,43,12,0,0,0,0,32327.90234375,33987.7109375
0,34,17,0,0,1,0,32327.90234375,33987.7109375
0,22,14,0,0,1,0,32327.90234375,32509.984375
0,50,14,0,0,1,0,32602.19921875,27314.298828125
0,44,14,0,0,1,0,32719.755859375,26952.255859375
0,53,12,0,0,1,0,32868.66015625,18914.900390625
0,47,12,0,0,1,0,32915.68359375,18914.900390625
0,47,12,0,0,1,0,32915.68359375,18914.900390625
0,41,16,1,0,1,0,33307.53515625,22165.8984375
0,41,16,1,0,1,0,33307.53515625,22165.8984375
0,41,16,1,0,1,0,33307.53515625,22165.8984375
0,48,16,0,0,1,0,33307.53515625,31918.89453125
0,48,16,0,0,1,0,33307.53515625,31918.89453125
0,36,13,0,0,1,0,33307.53515625,28372.349609375
0,49,12,0,0,1,0,33307.53515625,32580.916015625
0,33,17,1,0,1,0,33307.53515625,17732.71875
0,49,14,0,0,1,0,33307.53515625,29554.53125
0,36,12,0,0,1,0,33307.53515625,31032.2578125
0,50,17,0,0,1,0,33307.53515625,25860.21484375
0,36,12,0,0,1,0,33307.53515625,41376.34375
0,27,16,0,0,1,0,33307.53515625,0
0,52,16,0,0,1,0,33307.53515625,28815.66796875
0,38,12,0,0,1,0,33307.53515625,31771.12109375
0,25,14,0,0,1,0,33307.53515625,35760.984375
0,33,17,0,0,1,0,33307.53515625,35465.4375
0,30,12,0,0,1,0,33307.53515625,37682.02734375
0,53,12,0,0,1,0,33307.53515625,33544.39453125
0,34,12,0,0,1,0,33307.53515625,31032.2578125
0,36,12,0,0,1,0,33307.53515625,33987.7109375
0,42,13,0,0,1,0,33307.53515625,44331.796875
0,34,12,0,0,1,0,33307.53515625,32509.984375
0,29,17,0,0,1,0,33307.53515625,26980.33203125
0,52,12,0,0,1,0,33307.53515625,28667.896484375
0,42,14,0,0,1,0,33307.53515625,48764.9765625
0,53,15,0,0,1,0,33307.53515625,38420.890625
0,32,13,1,0,1,0,33307.53515625,46891.21875
0,39,12,0,0,1,0,33307.53515625,28076.8046875
0,28,16,0,0,1,0,33307.53515625,34726.57421875
0,28,12,1,0,1,0,33503.4609375,25121.3515625
0,26,14,0,0,1,0,33503.4609375,34559.58984375
0,25,14,1,0,1,0,33699.390625,25121.3515625
0,52,12,0,0,1,0,33895.31640625,39011.98046875
0,35,16,0,0,1,0,34091.2421875,31032.2578125
0,44,12,0,0,1,0,34091.2421875,35465.4375
0,33,15,0,0,1,0,34091.2421875,33248.84765625
0,29,12,0,1,1,0,34287.16796875,39159.75390625
0,53,16,0,0,1,0,34287.16796875,22165.8984375
0,26,16,0,0,1,0,34287.16796875,36943.1640625
0,37,17,0,0,1,0,34287.16796875,41376.34375
0,45,12,0,0,1,0,34287.16796875,31032.2578125
0,27,17,0,0,1,0,34287.16796875,39307.52734375
0,38,12,1,0,1,0,34483.09765625,19210.4453125
0,34,13,0,0,1,0,34483.09765625,33396.62109375
0,34,12,0,0,1,0,34731.921875,39898.6171875
0,32,14,0,0,1,0,34874.94921875,41376.34375
0,32,12,0,0,0,0,35070.875,27337.94140625
0,29,14,0,0,1,0,35266.80078125,20688.171875
0,38,12,1,0,1,0,35266.80078125,36943.1640625
0,25,14,1,0,1,0,35266.80078125,33101.07421875
0,35,12,0,0,1,0,35266.80078125,32509.984375
0,35,12,0,0,1,0,35266.80078125,32509.984375
0,31,17,0,0,1,0,35266.80078125,62064.515625
0,49,12,0,0,1,0,35266.80078125,47287.25
0,55,12,0,0,1,0,35266.80078125,25860.21484375
0,32,12,0,0,1,0,35266.80078125,33987.7109375
0,46,14,0,0,1,0,35266.80078125,33987.7109375
0,28,15,0,0,1,0,35266.80078125,35465.4375
0,34,16,0,0,1,0,35266.80078125,35465.4375
0,35,16,0,0,1,0,35266.80078125,40489.70703125
0,34,12,0,0,1,0,35266.80078125,36943.1640625
0,40,16,0,0,1,0,35266.80078125,36943.1640625
0,40,16,0,0,1,0,35266.80078125,36943.1640625
0,29,14,0,0,1,0,35266.80078125,45809.5234375
0,45,12,0,0,1,0,35266.80078125,38420.890625
0,34,16,0,0,1,0,35266.80078125,41671.890625
0,47,12,0,0,1,0,35266.80078125,42262.98046875
0,31,16,0,0,1,0,35266.80078125,35465.4375
0,53,12,1,0,1,0,35266.80078125,35465.4375
0,51,12,0,0,1,0,35266.80078125,0
0,40,16,0,0,1,0,35266.80078125,56153.609375
0,27,12,0,0,1,0,35266.80078125,14777.265625
0,33,16,0,1,1,0,35266.80078125,96052.2265625
0,41,16,0,0,1,0,35582.2421875,42854.0703125
0,41,16,0,0,1,0,35582.2421875,42854.0703125
0,33,12,0,0,1,0,35658.65625,32509.984375
0,53,13,0,0,1,0,35658.65625,35465.4375
0,45,12,0,0,1,0,35756.6171875,27377.83984375
0,50,17,0,0,1,0,36050.5078125,13299.5390625
0,37,14,0,0,1,0,36197.453125,21870.353515625
0,27,16,0,0,1,0,36246.4375,0
0,27,16,0,0,1,0,36246.4375,40903.47265625
0,48,12,0,0,1,0,36246.4375,32509.984375
0,47,12,0,0,1,0,36246.4375,42854.0703125
0,47,17,0,0,1,0,36246.4375,35465.4375
0,33,15,0,0,1,0,36246.4375,35465.4375
0,32,17,0,0,1,0,36640.24609375,57631.3359375
0,34,14,0,0,1,0,36834.21484375,0
0,43,17,0,0,1,0,37226.0703125,30441.16796875
0,31,14,0,0,1,0,37226.0703125,25860.21484375
0,26,12,0,0,1,0,37226.0703125,26599.078125
0,29,14,0,0,0,0,37226.0703125,36943.1640625
0,44,17,0,0,1,0,37226.0703125,37386.48046875
0,36,17,0,1,1,0,37226.0703125,39603.0703125
0,26,17,0,0,1,0,37226.0703125,44331.796875
0,28,16,0,0,1,0,37226.0703125,35465.4375
0,35,17,0,0,1,0,37226.0703125,39898.6171875
0,52,12,0,0,1,0,37226.0703125,48764.9765625
0,36,13,0,0,0,0,37226.0703125,44308.15234375
0,28,17,0,0,1,0,37226.0703125,38420.890625
0,44,17,0,0,1,0,37226.0703125,36204.30078125
0,37,13,0,0,1,0,37226.0703125,39529.1875
0,51,12,0,0,1,0,37226.0703125,35465.4375
0,50,12,0,0,1,0,37226.0703125,36943.1640625
0,29,12,0,0,1,0,37226.0703125,27918.6875
0,32,17,0,0,1,0,37226.0703125,25121.3515625
0,38,14,0,0,1,0,37226.0703125,44331.796875
0,47,17,0,0,1,0,37343.625,35732.90625
0,47,17,0,0,1,0,37343.625,35732.90625
0,31,17,0,0,1,0,38009.77734375,42854.0703125
0,50,16,0,0,1,0,38205.703125,33987.7109375
0,39,12,0,0,1,0,38205.703125,43740.70703125
0,27,13,0,0,1,0,38401.62890625,11128.7587890625
0,46,16,0,0,1,0,38597.5546875,48764.9765625
0,46,16,0,0,1,0,38597.5546875,48764.9765625
0,33,16,0,0,1,0,38597.5546875,42854.0703125
0,25,16,0,0,0,0,39185.3359375,23389.455078125
0,36,12,0,0,1,0,39185.3359375,16254.9921875
0,39,12,0,0,1,0,39185.3359375,23643.625
0,35,17,0,0,1,0,39185.3359375,33426.17578125
0,35,17,0,0,1,0,39185.3359375,33426.17578125
0,46,17,0,0,1,0,39185.3359375,31298.248046875
0,31,17,0,0,1,0,39185.3359375,47287.25
0,52,15,0,0,1,0,39185.3359375,38420.890625
0,50,16,0,0,0,0,39185.3359375,40637.48046875
0,49,12,0,0,1,0,39185.3359375,33987.7109375
0,53,16,0,0,1,0,39185.3359375,51720.4296875
0,44,14,0,0,1,0,39185.3359375,35465.4375
0,46,16,0,0,1,0,39185.3359375,36943.1640625
0,42,14,0,0,1,0,39185.3359375,39898.6171875
0,43,12,0,0,1,0,39185.3359375,45809.5234375
0,28,12,1,0,1,0,39185.3359375,34726.57421875
0,54,15,0,0,1,0,39185.3359375,39304.5703125
0,42,16,0,0,1,0,39185.3359375,47287.25
0,34,16,0,0,1,0,39185.3359375,39898.6171875
0,29,13,1,0,1,0,39185.3359375,38420.890625
0,47,16,0,0,1,0,39185.3359375,38420.890625
0,33,16,0,0,1,0,39185.3359375,44331.796875
0,40,17,0,1,1,0,39185.3359375,33987.7109375
0,40,17,0,1,1,0,39185.3359375,33987.7109375
0,45,14,0,0,1,0,39185.3359375,36943.1640625
0,31,16,0,0,1,0,39185.3359375,76841.78125
0,32,12,0,0,1,0,39185.3359375,41376.34375
0,27,17,0,0,1,0,39185.3359375,29554.53125
0,44,17,0,0,1,0,39185.3359375,51720.4296875
0,38,17,0,0,1,0,39185.3359375,47287.25
0,27,17,0,0,0,0,40164.96875,44331.796875
0,38,12,1,0,1,0,40570.5390625,27190.169921875
0,39,17,0,0,1,0,40752.75,0
0,46,14,0,0,1,0,41144.6015625,35465.4375
0,25,17,0,0,1,0,41144.6015625,38420.890625
0,52,12,0,0,1,0,41144.6015625,36943.1640625
0,35,15,0,0,1,0,41144.6015625,35465.4375
0,53,12,0,0,1,0,41144.6015625,39898.6171875
0,33,16,0,0,1,0,41144.6015625,41080.80078125
0,30,16,0,0,1,0,41144.6015625,47287.25
0,51,16,0,0,1,0,41144.6015625,48764.9765625
0,36,12,1,0,1,0,41732.3828125,31032.2578125
0,33,13,0,0,1,0,41732.3828125,51073.1875
0,50,17,0,0,1,0,42124.234375,70930.875
0,47,16,0,0,1,0,42124.234375,44331.796875
0,36,14,0,0,1,0,42124.234375,41376.34375
0,48,12,0,0,1,0,42124.234375,36943.1640625
0,48,12,0,0,1,0,42124.234375,36943.1640625
0,48,17,0,0,1,0,42294.69140625,41376.34375
0,37,17,0,0,1,0,42712.015625,31032.2578125
0,50,17,0,0,1,0,42907.94140625,39898.6171875
0,34,16,0,0,1,0,43103.87109375,20688.171875
0,30,12,1,0,1,0,43103.87109375,26599.078125
0,28,16,0,0,1,0,43103.87109375,38420.890625
0,37,12,0,0,0,0,43103.87109375,32509.984375
0,46,12,0,0,1,0,43103.87109375,31032.2578125
0,32,12,0,1,1,0,43103.87109375,38420.890625
0,29,12,0,0,0,0,43103.87109375,50242.703125
0,40,16,0,0,1,0,43103.87109375,45809.5234375
0,44,15,0,0,1,0,43103.87109375,51232.78125
0,38,12,0,0,1,0,43103.87109375,36943.1640625
0,51,12,0,0,1,0,43103.87109375,7388.6328125
0,33,17,0,0,1,0,43103.87109375,40415.8203125
0,31,16,0,0,0,0,43103.87109375,54675.8828125
0,43,17,0,0,1,0,43103.87109375,41376.34375
0,45,16,0,0,1,0,43103.87109375,59109.0625
0,33,17,0,0,1,0,43566.2578125,40785.25390625
0,25,12,0,0,1,0,43691.6484375,33987.7109375
0,51,12,0,0,1,0,44083.50390625,48764.9765625
0,41,17,0,0,1,0,44083.50390625,66497.6953125
0,42,12,0,0,1,0,44475.35546875,70930.875
0,37,13,0,0,1,0,45063.13671875,27337.94140625
0,29,17,0,0,1,0,45063.13671875,0
0,37,15,0,1,1,0,45063.13671875,45809.5234375
0,46,16,0,0,1,0,45063.13671875,42854.0703125
0,40,12,0,0,1,0,45063.13671875,44331.796875
0,46,17,0,0,1,0,45063.13671875,36943.1640625
0,47,12,0,0,1,0,45063.13671875,0
0,34,13,0,0,1,0,45846.84375,41376.34375
0,52,17,0,0,1,0,46042.76953125,70930.875
0,52,17,0,0,1,0,46042.76953125,70930.875
0,50,12,0,0,1,0,47022.40234375,8866.359375
0,49,17,0,0,1,0,47022.40234375,42854.0703125
0,49,17,0,0,1,0,47022.40234375,44331.796875
0,49,17,0,0,1,0,47022.40234375,44331.796875
0,53,12,0,0,1,0,47649.3671875,50242.703125
0,33,13,0,0,1,0,48981.671875,0
0,54,15,0,0,1,0,48981.671875,88663.59375
0,54,15,0,0,1,0,48981.671875,88663.59375
0,44,17,0,0,1,0,48981.671875,39898.6171875
0,37,17,0,0,1,0,48981.671875,44331.796875
0,55,16,0,0,1,0,48981.671875,47878.33984375
0,55,16,0,0,1,0,48981.671875,47878.33984375
0,37,17,0,0,1,0,48981.671875,49503.83984375
0,44,14,0,0,1,0,48981.671875,50242.703125
0,41,13,0,0,1,0,48981.671875,38420.890625
0,39,17,0,0,1,0,48981.671875,51720.4296875
0,48,16,0,0,1,0,48981.671875,48764.9765625
0,39,17,0,0,1,0,48981.671875,44331.796875
0,45,12,0,0,1,0,48981.671875,46548.38671875
0,26,16,0,0,1,0,48981.671875,45809.5234375
0,34,16,0,0,1,0,48981.671875,54675.8828125
0,47,16,0,0,1,0,48981.671875,65019.96875
0,55,16,0,0,1,0,48981.671875,35110.78125
0,37,16,0,0,1,0,49961.3046875,39898.6171875
0,43,17,0,0,1,0,49961.3046875,51424.88671875
0,43,16,0,0,1,0,49961.3046875,52969.109375
0,33,17,0,0,1,0,50940.9375,46105.0703125
0,29,17,1,0,1,0,50940.9375,39603.0703125
0,36,14,0,0,1,0,50940.9375,44331.796875
0,37,17,0,0,1,0,50940.9375,50242.703125
0,44,12,0,0,1,0,50940.9375,41376.34375
0,42,17,0,0,0,0,50940.9375,48764.9765625
0,47,16,0,0,1,0,50940.9375,54675.8828125
0,38,13,0,0,1,0,50940.9375,25121.3515625
0,28,16,0,0,1,0,51920.5703125,56153.609375
0,44,17,0,0,1,0,51920.5703125,53198.15625
0,32,16,0,0,1,0,52900.203125,0
0,47,17,0,0,1,0,52900.203125,54675.8828125
0,28,16,0,0,1,0,52900.203125,36943.1640625
0,45,15,0,0,1,0,53879.8359375,45809.5234375
0,52,16,0,0,1,0,53879.8359375,63837.7890625
0,32,12,0,0,1,0,54859.46875,40878.3515625
0,33,17,0,0,1,0,54859.46875,76841.78125
0,41,17,0,0,1,0,54859.46875,50242.703125
0,42,16,0,0,1,0,54859.46875,53641.4765625
0,48,16,0,0,1,0,54859.46875,73886.328125
0,48,16,0,0,1,0,54859.46875,73886.328125
0,46,12,0,0,1,0,56818.73828125,73886.328125
0,48,14,0,0,1,0,56818.73828125,57631.3359375
0,47,14,0,0,1,0,58778.00390625,32509.984375
0,36,17,0,0,1,0,58778.00390625,56153.609375
0,38,16,0,0,1,0,58778.00390625,38420.890625
0,48,17,1,0,1,0,58778.00390625,59109.0625
0,44,17,0,0,1,0,58778.00390625,53198.15625
0,38,16,0,0,1,0,58778.00390625,41376.34375
0,39,14,0,0,1,0,58778.00390625,74625.1953125
0,41,17,0,0,1,0,59385.37890625,82752.6875
0,47,16,0,0,1,0,60737.26953125,78319.5078125
0,47,16,0,0,1,0,60737.26953125,78319.5078125
0,46,16,0,0,1,0,62696.5390625,63542.2421875
0,30,13,0,0,1,0,62696.5390625,70930.875
0,52,17,0,0,1,0,63676.171875,59109.0625
0,40,16,0,0,1,0,66615.0703125,66497.6953125
0,51,12,0,0,0,0,67594.703125,71669.7421875
0,47,17,0,0,1,0,68574.3359375,0
0,53,16,0,0,1,0,68574.3359375,67236.5625
0,48,16,0,0,1,0,68574.3359375,62064.515625
0,28,15,0,0,1,0,68574.3359375,66497.6953125
0,42,17,0,0,1,0,68574.3359375,62064.515625
0,47,16,0,0,1,0,68574.3359375,73886.328125
0,50,14,0,0,1,0,70533.6015625,51720.4296875
0,49,12,0,0,1,0,72492.875,0
0,48,15,0,0,1,0,73472.5078125,85708.140625
0,51,17,0,0,1,0,74452.140625,0
0,32,17,0,0,1,0,76411.40625,99007.6796875
0,47,16,0,0,1,0,78370.671875,97677.7265625
0,37,17,0,0,1,0,82289.203125,110829.4921875
0,55,17,0,0,1,0,88167.0078125,88663.59375
0,49,16,0,0,1,0,94044.8046875,73886.328125
0,50,16,0,0,1,0,97963.34375,33987.7109375
0,28,16,0,0,1,0,97963.34375,70930.875
0,42,16,0,0,1,0,103841.140625,100485.40625
0,45,12,0,0,1,0,137148.6875,88663.59375
0,54,3,1,0,0,1,0,221.65899658203125
0,54,3,1,0,1,1,0,0
0,54,3,1,0,1,1,0,0
0,54,3,1,0,1,1,0,0
0,53,4,1,0,0,1,0,0
0,51,4,1,0,1,1,0,0
0,51,5,1,0,0,1,0,0
0,46,6,1,0,1,1,0,0
0,53,6,0,0,1,1,0,0
0,41,6,1,0,1,1,0,0
0,45,7,1,0,1,1,0,11821.8134765625
0,53,7,0,1,0,1,0,0
0,47,8,0,0,0,1,0,0
0,55,8,1,0,1,1,0,0
0,55,8,0,0,1,1,0,0
0,53,8,1,0,1,1,0,0
0,41,8,0,0,1,1,0,0
0,45,8,0,0,1,1,0,0
0,45,9,1,0,1,1,0,0
0,46,9,0,1,1,1,0,0
0,48,9,0,0,1,1,0,0
0,46,9,0,1,1,1,0,0
0,45,9,1,0,1,1,0,0
0,54,9,0,0,1,1,0,0
0,23,9,1,0,0,1,0,218.7035369873047
0,40,10,0,1,1,1,0,0
0,54,10,1,0,1,1,0,0
0,54,10,1,0,1,1,0,0
0,25,11,1,0,0,1,0,3694.31640625
0,41,11,0,0,1,1,0,14481.7197265625
0,23,11,1,0,0,1,0,0
0,23,11,1,0,0,1,0,0
0,52,8,0,0,1,1,0,0
0,45,9,0,0,1,1,0,0
0,40,8,0,0,1,1,0,0
0,37,10,0,0,1,1,0,0
0,48,11,0,0,1,1,0,11821.8134765625
0,36,9,0,0,1,1,0,0
0,40,7,0,0,1,1,0,8866.359375
0,40,7,0,0,1,1,0,8866.359375
0,38,11,0,0,1,1,0,0
0,53,7,0,0,1,1,0,0
0,52,10,1,0,1,1,0,0
0,52,7,0,0,1,1,0,0
0,43,9,1,0,1,1,0,0
0,54,4,1,0,1,1,0,0
0,46,6,0,0,1,1,0,0
0,40,8,0,0,1,1,0,0
0,53,8,0,0,1,1,0,0
0,50,11,0,0,1,1,0,10344.0859375
0,33,11,0,0,1,1,0,0
0,33,11,0,0,1,1,0,0
0,52,8,0,0,1,1,0,0
0,49,4,1,0,1,1,0,0
0,50,8,0,0,1,1,0,0
0,41,8,0,0,1,1,0,7093.08740234375
0,53,9,0,0,1,1,0,0
0,48,11,0,0,0,1,0,0
0,31,9,0,0,1,1,0,0
0,42,8,0,0,1,1,0,0
0,54,10,0,0,1,1,0,0
0,50,10,0,0,1,1,0,0
0,48,6,0,1,1,1,0,0
0,22,9,0,0,1,1,0,16846.08203125
0,41,8,0,0,1,1,0,0
0,41,8,0,0,1,1,0,0
0,45,9,0,0,1,1,0,4063.748046875
0,21,8,1,0,0,1,0,2305.25341796875
0,46,8,0,0,1,1,0,0
0,46,8,0,0,1,1,0,0
0,21,11,1,0,0,1,0,5615.36083984375
0,53,8,0,0,1,1,0,0
0,53,6,0,0,1,1,0,45809.5234375
0,34,11,0,0,1,1,0,14777.265625
0,49,9,0,0,1,1,0,69453.1484375
0,28,11,0,0,1,1,0,118218.1328125
0,43,3,1,0,1,1,17.63340187072754,0
0,52,6,1,0,1,1,235.1120147705078,1477.7265625
0,54,8,0,0,1,1,293.8900146484375,295.5453186035156
0,52,7,1,0,0,1,293.8900146484375,0
0,29,11,1,0,1,1,783.70672607421875,23643.625
0,37,9,0,0,0,1,940.44805908203125,1152.626708984375
0,38,2,0,0,0,1,1077.5966796875,2955.453125
0,20,10,0,0,0,1,1381.2830810546875,9309.677734375
0,31,6,1,0,0,1,1410.672119140625,16059.931640625
0,23,10,1,0,0,1,1469.4500732421875,0
0,19,11,1,0,0,1,1567.4134521484375,0
0,20,11,0,0,1,1,1567.4134521484375,2955.453125
0,35,9,1,0,0,1,1567.4134521484375,5910.90625
0,21,10,1,0,0,1,1567.4134521484375,8275.2685546875
0,41,8,1,0,1,1,1716.3177490234375,7388.6328125
0,41,8,1,0,1,1,1716.3177490234375,7388.6328125
0,42,8,0,0,1,1,1763.340087890625,8866.359375
0,42,8,0,0,1,1,1763.340087890625,8866.359375
0,20,8,1,0,0,1,1880.8961181640625,1018.1536254882813
0,30,9,1,0,0,1,1959.266845703125,16809.140625
0,29,10,1,0,0,1,2037.637451171875,0
0,22,11,1,0,0,1,2351.1201171875,879.247314453125
0,25,10,1,0,0,1,2838.9775390625,11437.603515625
0,20,8,1,0,0,1,2938.900146484375,1226.5130615234375
0,55,7,0,0,0,1,2938.900146484375,0
0,20,10,0,0,0,1,2938.900146484375,10344.0859375
0,40,4,1,0,0,1,2962.411376953125,1034.4085693359375
0,52,0,0,0,1,1,3134.826904296875,295.5453186035156
0,22,9,1,0,0,1,3134.826904296875,13299.5390625
0,24,10,1,0,0,1,3152.460205078125,7447.74169921875
0,19,11,0,0,0,1,3221.03466796875,14777.265625
0,51,7,0,0,1,1,3291.568115234375,0
0,19,6,1,0,0,1,3526.68017578125,0
0,50,10,1,0,1,1,3526.68017578125,0
0,23,11,0,1,0,1,3526.68017578125,8127.49609375
0,38,3,1,0,1,1,3722.60693359375,17732.71875
0,38,3,1,0,1,1,3722.60693359375,17732.71875
0,20,11,0,0,0,1,3844.08154296875,13299.5390625
0,43,10,1,0,1,1,3918.53369140625,0
0,30,6,1,0,1,1,3918.53369140625,4433.1796875
0,35,10,1,0,1,1,3918.53369140625,7802.396484375
0,35,10,1,0,1,1,3918.53369140625,7802.396484375
0,35,10,1,0,1,1,3918.53369140625,7802.396484375
0,40,10,0,0,1,1,3918.53369140625,7248.2490234375
0,44,11,1,0,1,1,3918.53369140625,2955.453125
0,23,10,1,0,0,1,3918.53369140625,6649.76953125
0,41,8,1,0,1,1,3918.53369140625,5910.90625
0,39,5,1,0,1,1,4051.763671875,14629.4931640625
0,39,5,1,0,1,1,4051.763671875,14629.4931640625
0,39,5,1,0,1,1,4051.763671875,14629.4931640625
0,25,11,1,0,0,1,4055.682373046875,0
0,19,11,0,0,0,1,4114.46044921875,8570.814453125
0,23,6,0,0,1,1,4114.46044921875,8127.49609375
0,38,9,1,0,1,1,4228.09765625,11245.4990234375
0,50,9,1,0,1,1,4333.8984375,6383.77880859375
0,18,11,0,0,0,1,4351.53173828125,2364.362548828125
0,22,11,1,0,1,1,4449.4951171875,14570.3837890625
0,19,10,1,0,0,1,4702.240234375,2364.362548828125
0,25,10,1,0,1,1,4702.240234375,4947.4287109375
0,47,6,1,0,1,1,4702.240234375,13481.2998046875
0,47,4,0,0,1,1,4702.240234375,24641.091796875
0,51,7,0,0,1,1,4702.240234375,11082.94921875
0,19,9,0,0,1,1,4858.98193359375,10639.630859375
0,24,8,1,0,1,1,4898.1669921875,8127.49609375
0,19,10,0,0,0,1,5094.09375,14777.265625
0,44,11,1,0,0,1,5172.46435546875,0
0,52,8,0,0,1,1,5290.0205078125,6797.5419921875
0,20,9,0,0,1,1,5387.98388671875,13299.5390625
0,24,11,1,0,1,1,5427.1689453125,1329.953857421875
0,19,11,1,0,1,1,5485.94677734375,11348.9404296875
0,22,11,1,0,0,1,5485.94677734375,8866.359375
0,30,6,1,0,1,1,5681.87353515625,0
0,50,10,1,0,1,1,5681.87353515625,0
0,20,8,0,0,0,1,5681.87353515625,7240.8603515625
0,26,8,1,0,1,1,5681.87353515625,7093.08740234375
0,46,6,1,0,0,1,5838.615234375,7873.3271484375
0,38,10,1,0,1,1,5877.80029296875,0
0,25,8,0,0,1,1,5877.80029296875,8866.359375
0,24,9,1,0,0,1,5877.80029296875,13299.5390625
0,55,3,1,0,1,1,5877.80029296875,4137.63427734375
0,40,5,1,0,1,1,5877.80029296875,22165.8984375
0,25,9,1,0,1,1,5877.80029296875,12560.67578125
0,43,7,1,0,1,1,5877.80029296875,295.5453186035156
0,18,11,1,0,0,1,5877.80029296875,9457.4501953125
0,28,7,1,0,1,1,5877.80029296875,1477.7265625
0,52,4,1,0,1,1,5877.80029296875,22165.8984375
0,22,8,1,0,1,1,5877.80029296875,857.0814208984375
0,34,7,1,0,1,1,5877.80029296875,14777.265625
0,25,9,0,0,0,1,5877.80029296875,12117.3583984375
0,43,10,0,0,1,1,5877.80029296875,20688.171875
0,31,9,1,0,1,1,6024.74560546875,10196.3134765625
0,27,8,1,0,0,1,6269.65380859375,7388.6328125
0,22,11,0,0,1,1,6442.0693359375,2216.58984375
0,32,11,1,0,1,1,6524.3583984375,930.96771240234375
0,49,5,1,0,0,1,6583.13671875,12560.67578125
0,55,8,0,0,1,1,6661.50732421875,4255.8525390625
0,20,11,0,0,1,1,6661.50732421875,1182.1812744140625
0,33,8,1,0,1,1,6661.50732421875,9169.29296875
0,22,11,0,0,1,1,6802.57421875,7388.6328125
0,26,8,1,0,1,1,6857.43359375,1994.930908203125
0,20,10,1,0,1,1,6857.43359375,9457.4501953125
0,45,2,0,1,1,1,6857.43359375,4433.1796875
0,45,8,1,0,1,1,6857.43359375,9408.685546875
0,33,11,1,0,1,1,6857.43359375,0
0,41,3,1,0,1,1,6990.6640625,9497.3486328125
0,25,7,1,0,1,1,7131.73095703125,8866.359375
0,35,11,1,0,1,1,7335.4951171875,7388.6328125
0,35,11,1,0,1,1,7335.4951171875,7388.6328125
0,29,10,0,0,1,1,7347.25048828125,0
0,41,4,1,0,0,1,7494.1953125,5910.90625
0,36,6,1,0,0,1,7494.1953125,4433.1796875
0,52,5,1,0,1,1,7523.58447265625,2216.58984375
0,52,5,1,0,1,1,7523.58447265625,2216.58984375
0,41,10,0,1,1,1,7562.77001953125,11821.8134765625
0,29,10,1,0,1,1,7641.140625,5910.90625
0,42,10,1,0,0,1,7837.0673828125,0
0,22,11,1,0,1,1,7837.0673828125,3694.31640625
0,27,11,1,0,1,1,7837.0673828125,7388.6328125
