year,month,occupation_title,ai_exposure,ai_complementarity,labour_force,employment,full_time_employment,part_time_employment,unemployment,unemployment_rate
2019,8,"Trades, transport and equipment operators and related occupations",Low,Low,3212,3066.9,2830.1,236.9,145.1,4.5
2019,9,"Trades, transport and equipment operators and related occupations",Low,Low,3168.7,3062.3,2806.8,255.5,106.4,3.4
2019,10,"Trades, transport and equipment operators and related occupations",Low,Low,3160.6,3037.6,2801.2,236.4,122.9,3.9
2019,11,"Trades, transport and equipment operators and related occupations",Low,Low,3167,3004,2744.7,259.2,163,5.1
2019,12,"Trades, transport and equipment operators and related occupations",Low,Low,3174.7,2996.1,2726.7,269.5,178.6,5.6
2020,1,"Trades, transport and equipment operators and related occupations",Low,Low,3051.8,2828.5,2568.2,260.3,223.3,7.3
2020,2,"Trades, transport and equipment operators and related occupations",Low,Low,3065.8,2856.2,2589.3,266.9,209.6,6.8
2020,3,"Trades, transport and equipment operators and related occupations",Low,Low,3008.6,2737.9,2506.6,231.4,270.7,9
2020,4,"Trades, transport and equipment operators and related occupations",Low,Low,2835.9,2304.5,2101.8,202.7,531.4,18.7
2020,5,"Trades, transport and equipment operators and related occupations",Low,Low,2980.9,2546.1,2319.2,226.9,434.8,14.6
2020,6,"Trades, transport and equipment operators and related occupations",Low,Low,3120.5,2805.2,2549.1,256.1,315.3,10.1
2020,7,"Trades, transport and equipment operators and related occupations",Low,Low,3143.7,2858.6,2602.3,256.3,285.1,9.1
2020,8,"Trades, transport and equipment operators and related occupations",Low,Low,3151.7,2885.9,2655.7,230.2,265.8,8.4
2020,9,"Trades, transport and equipment operators and related occupations",Low,Low,3129.3,2924,2658.6,265.4,205.3,6.6
2020,10,"Trades, transport and equipment operators and related occupations",Low,Low,3166.6,2949.6,2667.2,282.5,216.9,6.8
2020,11,"Trades, transport and equipment operators and related occupations",Low,Low,3166.6,2937.8,2629.3,308.5,228.8,7.2
2020,12,"Trades, transport and equipment operators and related occupations",Low,Low,3060.2,2819.6,2528.8,290.8,240.6,7.9
2021,1,"Trades, transport and equipment operators and related occupations",Low,Low,3057.9,2768.6,2466.3,302.4,289.2,9.5
2021,2,"Trades, transport and equipment operators and related occupations",Low,Low,3069.3,2808.4,2517.5,290.9,260.9,8.5
2021,3,"Trades, transport and equipment operators and related occupations",Low,Low,3085,2835,2580.6,254.4,250,8.1
2021,4,"Trades, transport and equipment operators and related occupations",Low,Low,3033.7,2819.1,2554.4,264.7,214.6,7.1
2021,5,"Trades, transport and equipment operators and related occupations",Low,Low,3065.3,2926.8,2662.8,263.9,138.5,4.5
2021,6,"Trades, transport and equipment operators and related occupations",Low,Low,3112.4,2988.2,2729.9,258.3,124.1,4
2021,7,"Trades, transport and equipment operators and related occupations",Low,Low,3134.4,2992.2,2751.4,240.8,142.2,4.5
2021,8,"Trades, transport and equipment operators and related occupations",Low,Low,3106.5,2958.4,2740.1,218.3,148.1,4.8
2021,9,"Trades, transport and equipment operators and related occupations",Low,Low,3101.6,2963.6,2686.9,276.6,138,4.4
2021,10,"Trades, transport and equipment operators and related occupations",Low,Low,3084.9,2965.9,2669.1,296.8,119.1,3.9
2021,11,"Trades, transport and equipment operators and related occupations",Low,Low,3109.6,2982.1,2673.9,308.2,127.5,4.1
2021,12,"Trades, transport and equipment operators and related occupations",Low,Low,3034.9,2909.9,2623,287,125,4.1
2022,1,"Trades, transport and equipment operators and related occupations",Low,Low,3003.3,2801.5,2496.5,305,201.8,6.7
2022,2,"Trades, transport and equipment operators and related occupations",Low,Low,3011.9,2823.5,2498.8,324.7,188.4,6.3
2022,3,"Trades, transport and equipment operators and related occupations",Low,Low,3055.4,2869,2577.4,291.6,186.4,6.1
2022,4,"Trades, transport and equipment operators and related occupations",Low,Low,3036.1,2866.2,2566.7,299.6,169.8,5.6
2022,5,"Trades, transport and equipment operators and related occupations",Low,Low,3071.8,2940.4,2682.1,258.3,131.4,4.3
2022,6,"Trades, transport and equipment operators and related occupations",Low,Low,3084.9,2984,2711.2,272.8,100.9,3.3
2022,7,"Trades, transport and equipment operators and related occupations",Low,Low,3123.2,3035.6,2795.4,240.2,87.6,2.8
2022,8,"Trades, transport and equipment operators and related occupations",Low,Low,3151.9,3048.9,2831.9,217,103,3.3
2022,9,"Trades, transport and equipment operators and related occupations",Low,Low,3111.4,3028,2773.4,254.6,83.4,2.7
2022,10,"Trades, transport and equipment operators and related occupations",Low,Low,3116.9,3026.6,2768,258.7,90.3,2.9
2022,11,"Trades, transport and equipment operators and related occupations",Low,Low,3093,2988,2728.3,259.7,105,3.4
2022,12,"Trades, transport and equipment operators and related occupations",Low,Low,3120.1,2993.8,2724.1,269.7,126.3,4
2023,1,"Trades, transport and equipment operators and related occupations",Low,Low,3151.3,2964.2,2679.4,284.8,187.1,5.9
2023,2,"Trades, transport and equipment operators and related occupations",Low,Low,3152.1,2963.3,2678.8,284.5,188.9,6
2023,3,"Trades, transport and equipment operators and related occupations",Low,Low,3189,2983.3,2694.8,288.5,205.7,6.5
2023,4,"Trades, transport and equipment operators and related occupations",Low,Low,3225.3,3046,2767.5,278.5,179.3,5.6
2023,5,"Trades, transport and equipment operators and related occupations",Low,Low,3264.2,3135.6,2882.5,253.1,128.6,3.9
2023,6,"Trades, transport and equipment operators and related occupations",Low,Low,3295.3,3169.7,2907.4,262.3,125.6,3.8
2023,7,"Trades, transport and equipment operators and related occupations",Low,Low,3237.1,3096.3,2842.3,253.9,140.8,4.3
2023,8,"Trades, transport and equipment operators and related occupations",Low,Low,3294.7,3153.3,2900.2,253.2,141.4,4.3
2023,9,"Trades, transport and equipment operators and related occupations",Low,Low,3231.1,3122.6,2840.3,282.3,108.5,3.4
2023,10,"Trades, transport and equipment operators and related occupations",Low,Low,3237.2,3124.6,2828.4,296.2,112.6,3.5
2023,11,"Trades, transport and equipment operators and related occupations",Low,Low,3237.3,3114.6,2826,288.6,122.8,3.8
2023,12,"Trades, transport and equipment operators and related occupations",Low,Low,3265.2,3104.1,2815.3,288.7,161.1,4.9
2024,1,"Trades, transport and equipment operators and related occupations",Low,Low,3195.9,2989.3,2676.8,312.6,206.6,6.5
2024,2,"Trades, transport and equipment operators and related occupations",Low,Low,3246.5,3046.3,2734.4,311.9,200.3,6.2
2024,3,"Trades, transport and equipment operators and related occupations",Low,Low,3256.6,3040.9,2727.1,313.8,215.7,6.6
2024,4,"Trades, transport and equipment operators and related occupations",Low,Low,3282.6,3099.7,2818.3,281.4,182.9,5.6
2024,5,"Trades, transport and equipment operators and related occupations",Low,Low,3331.2,3171.5,2902.1,269.4,159.7,4.8
2024,6,"Trades, transport and equipment operators and related occupations",Low,Low,3369.2,3219.7,2945.9,273.7,149.6,4.4
2024,7,"Trades, transport and equipment operators and related occupations",Low,Low,3366.8,3229,2987.7,241.3,137.8,4.1
2024,8,"Trades, transport and equipment operators and related occupations",Low,Low,3394.3,3236.6,2994,242.6,157.8,4.6
2024,9,"Trades, transport and equipment operators and related occupations",Low,Low,3372,3244.2,2964.7,279.6,127.7,3.8
2024,10,"Trades, transport and equipment operators and related occupations",Low,Low,3409.2,3279.6,3017.1,262.6,129.6,3.8
2024,11,"Trades, transport and equipment operators and related occupations",Low,Low,3332.5,3190.6,2905.3,285.3,141.9,4.3
2024,12,"Trades, transport and equipment operators and related occupations",Low,Low,3283.6,3117.1,2831.2,285.9,166.5,5.1
2025,1,"Trades, transport and equipment operators and related occupations",Low,Low,3293.6,3054.5,2755.4,299.1,239.1,7.3
2025,2,"Trades, transport and equipment operators and related occupations",Low,Low,3232.6,3024.1,2724,300.1,208.5,6.4
2025,3,"Trades, transport and equipment operators and related occupations",Low,Low,3301.1,3063.6,2766.8,296.9,237.4,7.2
2025,4,"Trades, transport and equipment operators and related occupations",Low,Low,3342.4,3130.4,2810.7,319.7,212,6.3
2025,5,"Trades, transport and equipment operators and related occupations",Low,Low,3349.1,3166.7,2901.4,265.3,182.4,5.4
2025,6,"Trades, transport and equipment operators and related occupations",Low,Low,3377.5,3223.4,2938.9,284.5,154.1,4.6
2025,7,"Trades, transport and equipment operators and related occupations",Low,Low,3345.1,3194.5,2937.3,257.1,150.6,4.5
2025,8,"Trades, transport and equipment operators and related occupations",Low,Low,3403.9,3236.7,2977.4,259.4,167.2,4.9
2025,9,"Trades, transport and equipment operators and related occupations",Low,Low,3314.9,3174.5,2903.6,270.8,140.4,4.2
2010,1,"Natural resources, agriculture and related production occupations",Low,Low,330,260.3,218.8,41.5,69.7,21.1
2010,2,"Natural resources, agriculture and related production occupations",Low,Low,338.1,270.7,225,45.7,67.4,19.9
2010,3,"Natural resources, agriculture and related production occupations",Low,Low,323.8,252.2,210,42.2,71.6,22.1
2010,4,"Natural resources, agriculture and related production occupations",Low,Low,352.8,282.5,240,42.5,70.4,20
2010,5,"Natural resources, agriculture and related production occupations",Low,Low,420.1,365.7,313,52.7,54.4,12.9
2010,6,"Natural resources, agriculture and related production occupations",Low,Low,453.8,411.8,356.9,54.9,42,9.3
2010,7,"Natural resources, agriculture and related production occupations",Low,Low,485.2,438,380.5,57.5,47.2,9.7
2010,8,"Natural resources, agriculture and related production occupations",Low,Low,486.9,438,383.9,54.1,48.9,10
2010,9,"Natural resources, agriculture and related production occupations",Low,Low,429.2,386,331.1,54.9,43.2,10.1
2010,10,"Natural resources, agriculture and related production occupations",Low,Low,433.8,377.3,325.1,52.1,56.5,13
2010,11,"Natural resources, agriculture and related production occupations",Low,Low,401.4,337.4,292.2,45.2,63.9,15.9
2010,12,"Natural resources, agriculture and related production occupations",Low,Low,372.4,303.8,259.4,44.4,68.6,18.4
2011,1,"Natural resources, agriculture and related production occupations",Low,Low,365.8,293.5,243,50.5,72.3,19.8
2011,2,"Natural resources, agriculture and related production occupations",Low,Low,336.1,274.7,227,47.7,61.5,18.3
2011,3,"Natural resources, agriculture and related production occupations",Low,Low,358.2,278,227.9,50.1,80.2,22.4
2011,4,"Natural resources, agriculture and related production occupations",Low,Low,353.6,287.9,244.5,43.4,65.7,18.6
2011,5,"Natural resources, agriculture and related production occupations",Low,Low,424.9,383.6,330.5,53.1,41.4,9.7
2011,6,"Natural resources, agriculture and related production occupations",Low,Low,468.5,436.3,377.8,58.5,32.2,6.9
2011,7,"Natural resources, agriculture and related production occupations",Low,Low,479.7,440.1,385.5,54.6,39.5,8.2
2011,8,"Natural resources, agriculture and related production occupations",Low,Low,476.1,441.6,388.7,52.9,34.5,7.2
2011,9,"Natural resources, agriculture and related production occupations",Low,Low,432.6,399.2,347.2,52,33.4,7.7
2011,10,"Natural resources, agriculture and related production occupations",Low,Low,413,370.7,320.3,50.4,42.3,10.2
2011,11,"Natural resources, agriculture and related production occupations",Low,Low,390,330.6,286,44.6,59.4,15.2
2011,12,"Natural resources, agriculture and related production occupations",Low,Low,350.5,294.7,258.3,36.5,55.8,15.9
2012,1,"Natural resources, agriculture and related production occupations",Low,Low,344.4,281.4,242.7,38.7,63,18.3
2012,2,"Natural resources, agriculture and related production occupations",Low,Low,325.5,265.7,225.2,40.5,59.8,18.4
2012,3,"Natural resources, agriculture and related production occupations",Low,Low,340.7,277.2,235.7,41.6,63.5,18.6
2012,4,"Natural resources, agriculture and related production occupations",Low,Low,385.9,317.2,272.9,44.3,68.7,17.8
2012,5,"Natural resources, agriculture and related production occupations",Low,Low,444.7,391.5,330.5,61,53.2,12
2012,6,"Natural resources, agriculture and related production occupations",Low,Low,463.5,423.5,362.9,60.6,40,8.6
2012,7,"Natural resources, agriculture and related production occupations",Low,Low,497.9,452.4,396.4,56,45.6,9.2
2012,8,"Natural resources, agriculture and related production occupations",Low,Low,496.6,453,394.7,58.3,43.6,8.8
2012,9,"Natural resources, agriculture and related production occupations",Low,Low,429.1,393.4,346,47.4,35.7,8.3
2012,10,"Natural resources, agriculture and related production occupations",Low,Low,417.5,371.5,322.7,48.8,45.9,11
2012,11,"Natural resources, agriculture and related production occupations",Low,Low,402.8,347.7,301.8,45.9,55.1,13.7
2012,12,"Natural resources, agriculture and related production occupations",Low,Low,400.2,335.3,292.8,42.5,64.9,16.2
2013,1,"Natural resources, agriculture and related production occupations",Low,Low,369.1,302.3,261,41.3,66.7,18.1
2013,2,"Natural resources, agriculture and related production occupations",Low,Low,372.2,304.8,261.3,43.5,67.5,18.1
2013,3,"Natural resources, agriculture and related production occupations",Low,Low,373.1,307.7,264.6,43.1,65.4,17.5
2013,4,"Natural resources, agriculture and related production occupations",Low,Low,396.4,326.2,282.7,43.5,70.2,17.7
2013,5,"Natural resources, agriculture and related production occupations",Low,Low,463.7,410.2,351.6,58.6,53.5,11.5
2013,6,"Natural resources, agriculture and related production occupations",Low,Low,483.1,443.4,378.6,64.8,39.7,8.2
2013,7,"Natural resources, agriculture and related production occupations",Low,Low,510.2,465.4,403.8,61.6,44.8,8.8
2013,8,"Natural resources, agriculture and related production occupations",Low,Low,514.6,470.7,403,67.6,43.9,8.5
2013,9,"Natural resources, agriculture and related production occupations",Low,Low,455.7,420.6,358.7,61.9,35.1,7.7
2013,10,"Natural resources, agriculture and related production occupations",Low,Low,436.3,396.4,342.2,54.2,39.9,9.1
2013,11,"Natural resources, agriculture and related production occupations",Low,Low,414.4,350.3,306.5,43.8,64.2,15.5
2013,12,"Natural resources, agriculture and related production occupations",Low,Low,382.8,321.5,278,43.6,61.2,16
2014,1,"Natural resources, agriculture and related production occupations",Low,Low,377.8,310.6,268,42.7,67.2,17.8
2014,2,"Natural resources, agriculture and related production occupations",Low,Low,386.1,322.5,276.7,45.9,63.5,16.4
2014,3,"Natural resources, agriculture and related production occupations",Low,Low,383.1,320.8,274.8,46.1,62.3,16.3
2014,4,"Natural resources, agriculture and related production occupations",Low,Low,430.4,356.8,304.7,52.1,73.5,17.1
2014,5,"Natural resources, agriculture and related production occupations",Low,Low,481.1,427.8,374.4,53.4,53.3,11.1
2014,6,"Natural resources, agriculture and related production occupations",Low,Low,488.9,456,403.8,52.2,32.9,6.7
2014,7,"Natural resources, agriculture and related production occupations",Low,Low,508.9,474.7,422,52.7,34.2,6.7
2014,8,"Natural resources, agriculture and related production occupations",Low,Low,502.1,469.5,415.2,54.3,32.6,6.5
2014,9,"Natural resources, agriculture and related production occupations",Low,Low,466.2,428.7,370.6,58,37.6,8.1
2014,10,"Natural resources, agriculture and related production occupations",Low,Low,433.8,388,335.8,52.3,45.8,10.6
2014,11,"Natural resources, agriculture and related production occupations",Low,Low,411.9,360.3,317.8,42.4,51.6,12.5
2014,12,"Natural resources, agriculture and related production occupations",Low,Low,399.9,344.5,294.6,49.9,55.4,13.9
2015,1,"Natural resources, agriculture and related production occupations",Low,Low,364.4,303.3,263.3,40,61.1,16.8
2015,2,"Natural resources, agriculture and related production occupations",Low,Low,355.3,289.6,242.8,46.8,65.8,18.5
2015,3,"Natural resources, agriculture and related production occupations",Low,Low,353.7,280.9,242.2,38.8,72.8,20.6
2015,4,"Natural resources, agriculture and related production occupations",Low,Low,375.4,313.2,276.9,36.3,62.2,16.6
2015,5,"Natural resources, agriculture and related production occupations",Low,Low,446.2,397.9,348.6,49.4,48.3,10.8
2015,6,"Natural resources, agriculture and related production occupations",Low,Low,475.3,433.9,379,54.9,41.4,8.7
2015,7,"Natural resources, agriculture and related production occupations",Low,Low,489.2,447.1,392.9,54.2,42.1,8.6
2015,8,"Natural resources, agriculture and related production occupations",Low,Low,478.7,440.6,391.9,48.7,38.1,8
2015,9,"Natural resources, agriculture and related production occupations",Low,Low,443.4,401.9,351.2,50.8,41.5,9.4
2015,10,"Natural resources, agriculture and related production occupations",Low,Low,405.5,359.9,310.2,49.7,45.6,11.2
2015,11,"Natural resources, agriculture and related production occupations",Low,Low,372.9,316.7,274.7,42.1,56.1,15
2015,12,"Natural resources, agriculture and related production occupations",Low,Low,358.4,287.6,257.2,30.4,70.8,19.8
2016,1,"Natural resources, agriculture and related production occupations",Low,Low,356.2,276.7,238.9,37.8,79.5,22.3
2016,2,"Natural resources, agriculture and related production occupations",Low,Low,354.7,278.8,242,36.8,75.9,21.4
2016,3,"Natural resources, agriculture and related production occupations",Low,Low,358.1,279,241.8,37.3,79,22.1
2016,4,"Natural resources, agriculture and related production occupations",Low,Low,377.9,303.4,260.3,43.1,74.5,19.7
2016,5,"Natural resources, agriculture and related production occupations",Low,Low,455.2,403.6,346.6,57,51.6,11.3
2016,6,"Natural resources, agriculture and related production occupations",Low,Low,452.1,408.8,344.8,64,43.3,9.6
2016,7,"Natural resources, agriculture and related production occupations",Low,Low,462.4,422.3,358.6,63.7,40.1,8.7
2016,8,"Natural resources, agriculture and related production occupations",Low,Low,449.2,414.4,356.6,57.8,34.8,7.7
2016,9,"Natural resources, agriculture and related production occupations",Low,Low,411.6,376.2,312.2,64,35.4,8.6
2016,10,"Natural resources, agriculture and related production occupations",Low,Low,408.2,363.8,308.5,55.4,44.4,10.9
2016,11,"Natural resources, agriculture and related production occupations",Low,Low,389.4,340.3,289.8,50.5,49.2,12.6
2016,12,"Natural resources, agriculture and related production occupations",Low,Low,363.4,305.7,262.2,43.4,57.8,15.9
2017,1,"Natural resources, agriculture and related production occupations",Low,Low,358.1,293.9,253.7,40.2,64.2,17.9
2017,2,"Natural resources, agriculture and related production occupations",Low,Low,357.4,291.5,249.7,41.8,66,18.5
2017,3,"Natural resources, agriculture and related production occupations",Low,Low,356.2,296.6,253.4,43.1,59.7,16.8
2017,4,"Natural resources, agriculture and related production occupations",Low,Low,372.7,307.7,268.9,38.8,65,17.4
2017,5,"Natural resources, agriculture and related production occupations",Low,Low,444.3,405,353.8,51.2,39.3,8.8
2017,6,"Natural resources, agriculture and related production occupations",Low,Low,464.8,435.8,378.8,56.9,29,6.2
2017,7,"Natural resources, agriculture and related production occupations",Low,Low,473.2,443.8,394.2,49.6,29.4,6.2
2017,8,"Natural resources, agriculture and related production occupations",Low,Low,483.1,451.1,395.5,55.7,32,6.6
2017,9,"Natural resources, agriculture and related production occupations",Low,Low,429.8,398.7,348.9,49.8,31.1,7.2
2017,10,"Natural resources, agriculture and related production occupations",Low,Low,416.4,376.7,329.1,47.6,39.7,9.5
2017,11,"Natural resources, agriculture and related production occupations",Low,Low,392.3,346.2,302.1,44.1,46,11.7
2017,12,"Natural resources, agriculture and related production occupations",Low,Low,361.3,314.5,269.8,44.7,46.8,13
2018,1,"Natural resources, agriculture and related production occupations",Low,Low,344.6,296.6,252.7,43.9,48.1,14
2018,2,"Natural resources, agriculture and related production occupations",Low,Low,355.5,303.3,258,45.3,52.2,14.7
2018,3,"Natural resources, agriculture and related production occupations",Low,Low,384.8,318.9,276.5,42.5,65.8,17.1
2018,4,"Natural resources, agriculture and related production occupations",Low,Low,406.7,345.9,297.7,48.2,60.8,14.9
2018,5,"Natural resources, agriculture and related production occupations",Low,Low,466,424,377.4,46.6,42,9
2018,6,"Natural resources, agriculture and related production occupations",Low,Low,486.7,459.1,406.3,52.8,27.6,5.7
2018,7,"Natural resources, agriculture and related production occupations",Low,Low,491.2,464.5,414.5,50,26.7,5.4
2018,8,"Natural resources, agriculture and related production occupations",Low,Low,498.1,472.3,424.1,48.2,25.8,5.2
2018,9,"Natural resources, agriculture and related production occupations",Low,Low,465.5,437.9,376.6,61.3,27.6,5.9
2018,10,"Natural resources, agriculture and related production occupations",Low,Low,444.9,410.8,354,56.8,34.1,7.7
2018,11,"Natural resources, agriculture and related production occupations",Low,Low,441.7,383.2,330.6,52.6,58.6,13.3
2018,12,"Natural resources, agriculture and related production occupations",Low,Low,421.5,370.1,317.2,52.9,51.4,12.2
2019,1,"Natural resources, agriculture and related production occupations",Low,Low,398.5,329.1,277.7,51.4,69.4,17.4
2019,2,"Natural resources, agriculture and related production occupations",Low,Low,401.6,337,280.8,56.2,64.5,16.1
2019,3,"Natural resources, agriculture and related production occupations",Low,Low,384.2,323,269.2,53.7,61.2,15.9
2019,4,"Natural resources, agriculture and related production occupations",Low,Low,390.9,330.1,279.2,50.9,60.8,15.6
2019,5,"Natural resources, agriculture and related production occupations",Low,Low,451.4,414.1,358.6,55.5,37.3,8.3
2019,6,"Natural resources, agriculture and related production occupations",Low,Low,473.3,441.8,384,57.8,31.5,6.7
2019,7,"Natural resources, agriculture and related production occupations",Low,Low,503,465,409.6,55.4,38,7.6
2019,8,"Natural resources, agriculture and related production occupations",Low,Low,491.1,460.6,404.6,56,30.5,6.2
2019,9,"Natural resources, agriculture and related production occupations",Low,Low,433,403.4,339.7,63.7,29.7,6.9
2019,10,"Natural resources, agriculture and related production occupations",Low,Low,431.8,395.7,343.1,52.6,36.1,8.4
2019,11,"Natural resources, agriculture and related production occupations",Low,Low,403.3,354.4,305.6,48.8,48.9,12.1
2019,12,"Natural resources, agriculture and related production occupations",Low,Low,381.7,323.5,275.2,48.2,58.3,15.3
2020,1,"Natural resources, agriculture and related production occupations",Low,Low,378.6,319.5,272.6,46.9,59.1,15.6
2020,2,"Natural resources, agriculture and related production occupations",Low,Low,379,316.6,270.8,45.8,62.4,16.5
2020,3,"Natural resources, agriculture and related production occupations",Low,Low,375.4,317.3,269,48.3,58,15.5
2020,4,"Natural resources, agriculture and related production occupations",Low,Low,368.3,293.1,249.4,43.7,75.2,20.4
2020,5,"Natural resources, agriculture and related production occupations",Low,Low,440.2,372.4,319.8,52.6,67.8,15.4
2020,6,"Natural resources, agriculture and related production occupations",Low,Low,465.5,414.3,357.5,56.9,51.2,11
2020,7,"Natural resources, agriculture and related production occupations",Low,Low,478.4,423.9,359.3,64.6,54.5,11.4
2020,8,"Natural resources, agriculture and related production occupations",Low,Low,483.3,429.7,363.9,65.8,53.6,11.1
2020,9,"Natural resources, agriculture and related production occupations",Low,Low,421.9,375.3,313,62.3,46.6,11
2020,10,"Natural resources, agriculture and related production occupations",Low,Low,422.6,378.4,312.3,66.1,44.1,10.4
2020,11,"Natural resources, agriculture and related production occupations",Low,Low,395.2,348.7,286.8,62,46.5,11.8
2020,12,"Natural resources, agriculture and related production occupations",Low,Low,368,312.3,260.8,51.5,55.8,15.2
2021,1,"Natural resources, agriculture and related production occupations",Low,Low,352.3,290,237.8,52.2,62.3,17.7
2021,2,"Natural resources, agriculture and related production occupations",Low,Low,352.2,297.3,246.9,50.5,54.8,15.6
2021,3,"Natural resources, agriculture and related production occupations",Low,Low,361.6,304.9,247.3,57.7,56.7,15.7
2021,4,"Natural resources, agriculture and related production occupations",Low,Low,401.1,351.4,291.4,60.1,49.6,12.4
2021,5,"Natural resources, agriculture and related production occupations",Low,Low,449.9,418.9,347.7,71.2,31,6.9
2021,6,"Natural resources, agriculture and related production occupations",Low,Low,440.9,413.4,353.1,60.3,27.5,6.2
2021,7,"Natural resources, agriculture and related production occupations",Low,Low,456.8,423.9,376.6,47.4,32.9,7.2
2021,8,"Natural resources, agriculture and related production occupations",Low,Low,432.3,394.5,354.6,39.9,37.8,8.7
2021,9,"Natural resources, agriculture and related production occupations",Low,Low,402.4,373.8,323.2,50.6,28.6,7.1
2021,10,"Natural resources, agriculture and related production occupations",Low,Low,383.3,351.4,309.8,41.6,31.9,8.3
2021,11,"Natural resources, agriculture and related production occupations",Low,Low,378.3,331.9,290.1,41.8,46.4,12.3
2021,12,"Natural resources, agriculture and related production occupations",Low,Low,362.5,314.9,269.8,45.1,47.6,13.1
2022,1,"Natural resources, agriculture and related production occupations",Low,Low,356.5,300.4,258.5,41.9,56,15.7
2022,2,"Natural resources, agriculture and related production occupations",Low,Low,359.8,307.8,252.1,55.7,52,14.5
2022,3,"Natural resources, agriculture and related production occupations",Low,Low,369.8,318.7,268.6,50.1,51.1,13.8
2022,4,"Natural resources, agriculture and related production occupations",Low,Low,382,337.7,291.5,46.2,44.3,11.6
2022,5,"Natural resources, agriculture and related production occupations",Low,Low,468.8,440.7,388.9,51.8,28.1,6
2022,6,"Natural resources, agriculture and related production occupations",Low,Low,470.6,449.1,395.3,53.8,21.6,4.6
2022,7,"Natural resources, agriculture and related production occupations",Low,Low,482.1,462.7,399.6,63.1,19.5,4
2022,8,"Natural resources, agriculture and related production occupations",Low,Low,479.4,446.1,392.1,54,33.3,6.9
2022,9,"Natural resources, agriculture and related production occupations",Low,Low,449.5,421,360.4,60.7,28.4,6.3
2022,10,"Natural resources, agriculture and related production occupations",Low,Low,431.7,400,350.4,49.6,31.7,7.3
2022,11,"Natural resources, agriculture and related production occupations",Low,Low,420.2,370.7,315.2,55.5,49.5,11.8
2022,12,"Natural resources, agriculture and related production occupations",Low,Low,379.6,329.4,274.9,54.5,50.3,13.3
2023,1,"Natural resources, agriculture and related production occupations",Low,Low,357.3,300.8,255.4,45.5,56.5,15.8
2023,2,"Natural resources, agriculture and related production occupations",Low,Low,342.6,300.8,249.4,51.4,41.8,12.2
2023,3,"Natural resources, agriculture and related production occupations",Low,Low,350.8,292.1,248,44.1,58.7,16.7
2023,4,"Natural resources, agriculture and related production occupations",Low,Low,350.8,299.2,255.2,44,51.6,14.7
2023,5,"Natural resources, agriculture and related production occupations",Low,Low,404.2,377.8,325.9,51.9,26.4,6.5
2023,6,"Natural resources, agriculture and related production occupations",Low,Low,421,395.2,345.2,50,25.8,6.1
2023,7,"Natural resources, agriculture and related production occupations",Low,Low,456.1,433.7,375.7,58,22.4,4.9
2023,8,"Natural resources, agriculture and related production occupations",Low,Low,455.5,427.9,372.6,55.3,27.6,6.1
2023,9,"Natural resources, agriculture and related production occupations",Low,Low,424.7,394.7,339.9,54.8,30.1,7.1
2023,10,"Natural resources, agriculture and related production occupations",Low,Low,429.3,391.7,337.7,53.9,37.6,8.8
2023,11,"Natural resources, agriculture and related production occupations",Low,Low,399.7,356.6,307.8,48.7,43.1,10.8
2023,12,"Natural resources, agriculture and related production occupations",Low,Low,364.1,319,277.1,41.9,45,12.4
2024,1,"Natural resources, agriculture and related production occupations",Low,Low,350.1,303.4,258.6,44.8,46.7,13.3
2024,2,"Natural resources, agriculture and related production occupations",Low,Low,356.6,308.1,262.4,45.7,48.5,13.6
2024,3,"Natural resources, agriculture and related production occupations",Low,Low,343.2,294.5,256.3,38.2,48.7,14.2
2024,4,"Natural resources, agriculture and related production occupations",Low,Low,379.3,338.1,297,41.2,41.2,10.9
2024,5,"Natural resources, agriculture and related production occupations",Low,Low,438.5,410.8,360.3,50.5,27.7,6.3
2024,6,"Natural resources, agriculture and related production occupations",Low,Low,471.4,440.5,377.5,63,30.9,6.6
2024,7,"Natural resources, agriculture and related production occupations",Low,Low,509.7,470.2,404.8,65.5,39.4,7.7
2024,8,"Natural resources, agriculture and related production occupations",Low,Low,459,432.3,372,60.3,26.7,5.8
2024,9,"Natural resources, agriculture and related production occupations",Low,Low,426.2,393.2,339.3,53.9,33,7.7
2024,10,"Natural resources, agriculture and related production occupations",Low,Low,406.8,366.4,318.1,48.4,40.4,9.9
2024,11,"Natural resources, agriculture and related production occupations",Low,Low,389.8,336.7,291,45.7,53.2,13.6
2024,12,"Natural resources, agriculture and related production occupations",Low,Low,359.1,308.3,263.7,44.6,50.8,14.1
2025,1,"Natural resources, agriculture and related production occupations",Low,Low,364.8,316.2,264.5,51.7,48.7,13.3
2025,2,"Natural resources, agriculture and related production occupations",Low,Low,352.2,303.3,255.8,47.5,48.9,13.9
2025,3,"Natural resources, agriculture and related production occupations",Low,Low,342.9,286.3,246.3,40,56.5,16.5
2025,4,"Natural resources, agriculture and related production occupations",Low,Low,366.2,313.1,280.1,33,53.1,14.5
2025,5,"Natural resources, agriculture and related production occupations",Low,Low,399.8,372.9,335.9,37,27,6.8
2025,6,"Natural resources, agriculture and related production occupations",Low,Low,408.2,387.9,344.5,43.5,20.3,5
2025,7,"Natural resources, agriculture and related production occupations",Low,Low,412.3,389.3,343.3,46,23,5.6
2025,8,"Natural resources, agriculture and related production occupations",Low,Low,417,386.5,343.1,43.4,30.5,7.3
